@relation data
@attribute V1 {'1','2'}
@attribute V2 numeric
@attribute V3 numeric
@attribute V4 numeric
@attribute V5 numeric
@attribute V6 numeric
@attribute V7 {'1','2','3','4'}
@attribute V8 {'1','2','3','4'}
@attribute V9 {'1','2','3','4','5','6'}
@attribute V10 {'1','2','3'}
@attribute V11 {'1','2','3','4','5'}
@attribute V12 {'1','2','3','4'}
@attribute V13 {'1','2','3','4'}
@attribute V14 {'1','2','3'}
@attribute V15 {'1','2','3'}
@attribute V16 numeric
@attribute V17 {'1','2','3','4'}
@attribute V18 {'1','2','3','4','5'}
@attribute V19 numeric
@attribute V20 numeric
@attribute V21 {'1','2','3'}
@attribute V22 numeric
@attribute V23 {'1','2','3'}
@attribute V24 numeric
@attribute V25 numeric
@attribute V26 numeric
@attribute V27 numeric
@attribute Class {'1','2'}
@data
'1',-0.294392028877595,-0.360049356797317,4.07308120059837e-07,-0.251772760188958,-0.405162874850032,'3','1','1','2','5','3','4','3','1',-3.62896984734779e-08,'4','5',4.3765897760843e-09,5.53100596068494e-09,'2',4.66147625876997e-08,'3',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.361422084442836,-1.02017965046285,-1.01659190386385,-0.657704837019421,'1','1','3','1','3','1','1','2','1',-3.62896984734779e-08,'1','5',-1.14079541798705,-0.665917508641349,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'2',-0.294392028877595,-0.364891816986842,1.27092850617405,0.513046383485932,-0.91024679918881,'3','3','5','1','3','3','3','2','2',-3.62896984734779e-08,'4','5',2.19214591454147,-0.719941287718223,'3',2.60494252251106,'2',0.322643881848257,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.359914045072259,0.507225787295084,2.07910463005833,1.1100888981663,'3','3','3','1','2','4','3','1','3',-3.27520219807895,'4','5',1.0811654703653,1.60308121258735,'3',-0.89116466861856,'1',-0.268890891085486,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.363550465973221,4.07308120059837e-07,1.16860564949298,-1.89406471230339e-08,'3','3','5','2','2','4','3','2','3',-3.62896984734779e-08,'4','4',2.2931441367393,-0.611893729564475,'2',0.332472848276808,'2',-0.268705689215438,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'2',-0.294392028877595,-0.370906325113708,4.07308120059837e-07,-1.60247820197025e-08,-1.89406471230339e-08,'3','4','6','1','4','3','4','2','1',-3.62896984734779e-08,'4','5',4.3765897760843e-09,5.53100596068494e-09,'2',4.66147625876997e-08,'2',-0.0477598582480128,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.36472708966938,4.07308120059837e-07,-1.60247820197025e-08,-1.89406471230339e-08,'3','1','1','1','3','3','1','2','1',-3.62896984734779e-08,'4','5',4.3765897760843e-09,5.53100596068494e-09,'2',4.66147625876997e-08,'1',-0.26852048734539,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.360019941204913,0.049004155967708,-0.433872556302027,-0.0263499315959485,'1','1','3','1','3','3','1','2','1',-3.62896984734779e-08,'3','2',0.172181470584791,1.60308121258735,'2',4.66147625876997e-08,'1',0.454507613322529,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.367824878389434,4.07308120059837e-07,-0.142512882521116,-1.0365177802735,'3','1','4','1','4','3','1','2','1',-0.492991964197403,'4','5',4.3765897760843e-09,5.53100596068494e-09,'2',-0.191943230392636,'2',0.101327647140736,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.360779517168767,4.07308120059837e-07,-0.433872556302027,-0.0263499315959485,'3','3','4','2','5','4','4','1','1',-3.62896984734779e-08,'4','5',-0.130813196008711,1.7574348670927,'3',-0.89116466861856,'1',0.454322411452481,4.65042550821554,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.364581972746854,0.507225787295084,1.02292581260253,-1.89406471230339e-08,'3','3','5','2','4','3','4','2','1',-3.62896984734779e-08,'4','5',4.3765897760843e-09,5.53100596068494e-09,'2',4.66147625876997e-08,'3',-0.471686938788194,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'2'
'1',-0.294392028877595,-0.363217089259309,0.354485243519288,0.440206465040705,-0.0263499315959485,'3','1','5','2','4','3','3','2','3',2.16825260734146,'4','4',0.0711832483869565,-0.654340984553447,'3',4.66147625876997e-08,'2',-0.251481915300961,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.364481306052849,-0.561958019135474,-0.870912066973393,-1.0365177802735,'3','1','1','1','3','3','2','1','3',0.716664659229354,'1','5',-1.14079541798705,-0.654340984553447,'2',4.66147625876997e-08,'1',-0.101283198691924,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'2'
'1',-0.294392028877595,2.74148952444824,-0.256476931583883,-1.60247820197025e-08,-0.405162874850032,'3','3','6','2','5','3','4','1','1',-3.62896984734779e-08,'4','5',2.19214591454147,-0.642764460465546,'2',4.66147625876997e-08,'2',-0.269076092955534,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.36019839579883,-0.561958019135474,-0.579552393192482,-0.91024679918881,'1','1','2','1','2','1','1','2','1',-3.62896984734779e-08,'1','5',-0.231811418206545,1.68025803984003,'1',-1.76519146640097,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'2',-0.294392028877595,-0.360723954383115,0.049004155967708,-0.142512882521116,0.0999210494887461,'2','2','2','1','1','1','1','3','1',-3.62896984734779e-08,'1','1',-0.332809640404379,1.56449279896101,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.360214084114779,0.507225787295084,1.7513249970548,1.86771478467447,'4','3','6','2','3','3','1','2','1',-3.62896984734779e-08,'4','5',0.778170803771794,5.53100596068494e-09,'2',4.66147625876997e-08,'1',0.322643881848257,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,2.74051488781992,1.72915013750142,-0.288192719411572,3.76177950094489,'2','3','1','1','3','3','1','1','2',-3.62896984734779e-08,'4','5',-0.736802529195715,-0.685211715454518,'2',4.66147625876997e-08,'1',3.23216526030446,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.365095765094176,0.354485243519288,0.294526628150249,-0.0263499315959485,'4','3','1','1','3','3','3','3','3',-3.62896984734779e-08,'4','5',-1.44379008458055,-0.708364763630321,'3',1.11909696628097,'1',0.657674064765333,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.360832465235094,0.507225787295084,-0.433872556302027,-1.89406471230339e-08,'1','1','1','1','3','1','1','2','1',-3.62896984734779e-08,'4','5',-1.34279186238272,1.10143183544495,'1',4.66147625876997e-08,'1',0.083918671356211,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,2.7544199651892,0.201744699743493,-0.433872556302027,-0.91024679918881,'3','1','1','1','2','1','1','2','2',-2.06554557465219,'1','4',-1.64578652897622,-0.712223604992955,'1',-0.0171378708361547,'1',5.0841839607858,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.364195647966615,-1.63114182556602,-1.1622717407543,-1.41533072352759,'3','1','4','1','3','3','1','1','1',-3.62896984734779e-08,'3','3',-2.35277408436106,-0.685211715454518,'3',4.66147625876997e-08,'1',-0.0972087575508648,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'2',3.38550833209234,2.74636401494949,4.07308120059837e-07,1.02292581260253,0.857546935996913,'2','1','1','1','4','1','1','2','1',-3.62896984734779e-08,'1','5',-0.938798973591383,-0.762388542707195,'2',4.66147625876997e-08,'1',0.639524281500615,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.360243499707183,0.049004155967708,-0.870912066973393,-0.783975818104116,'1','1','1','1','3','3','3','1','2',-3.62896984734779e-08,'4','5',0.172181470584791,1.91178852159806,'1',-0.89116466861856,'1',0.269120541404346,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.363783175993128,4.07308120059837e-07,-0.433872556302027,1.1100888981663,'3','3','4','2','4','3','4','2','1',-3.62896984734779e-08,'4','5',1.18216369256313,-0.650482143190813,'2',4.66147625876997e-08,'2',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.360652049601683,-0.409217475359679,0.58588630193116,-0.405162874850032,'1','1','2','1','2','2','1','2','1',-3.62896984734779e-08,'4','1',-0.938798973591383,1.21719707632397,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'2',-0.294392028877595,-0.360956664403022,-0.256476931583883,-1.01659190386385,-1.1627887613582,'3','1','1','1','3','1','2','2','1',-3.62896984734779e-08,'1','5',-0.433807862602213,1.52590438533467,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'2',-0.294392028877595,-0.363616487636172,0.507225787295084,-0.433872556302027,-0.657704837019421,'1','1','5','2','2','2','1','2','1',-3.62896984734779e-08,'2','3',1.6871548035523,-0.654340984553447,'2',-0.628956629283839,'3',-0.621885655397231,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'2'
'2',-0.294392028877595,-0.368995618967112,0.507225787295084,0.87724597571207,0.352463011658135,'3','3','1','2','2','4','2','1','2',-3.62896984734779e-08,'4','5',2.39414235893714,-0.615752570927109,'2',4.66147625876997e-08,'2',-0.418163598344283,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'2',-0.294392028877595,-0.360833772594756,0.201744699743493,-0.433872556302027,-0.657704837019421,'1','1','1','2','1','3','1','2','1',-3.62896984734779e-08,'3','5',-1.24179364018488,1.60308121258735,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'2',-0.294392028877595,-0.36065597168067,0.507225787295084,-0.433872556302027,0.605004973827524,'3','1','2','1','2','1','2','2','1',-3.62896984734779e-08,'3','2',0.273179692782624,1.33296231720298,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.364649955449298,-1.32566073801444,-0.870912066973393,-1.1627887613582,'1','1','3','1','3','1','3','2','1',-3.62896984734779e-08,'3','3',-0.635804306997881,-0.689070556817152,'2',4.66147625876997e-08,'1',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.364261669629566,0.507225787295084,0.513046383485932,-1.89406471230339e-08,'1','1','3','1','4','4','3','2','1',-3.62896984734779e-08,'3','5',-0.130813196008711,-0.658199825916081,'1',0.332472848276808,'2',-0.0831334154272066,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.360710880786491,-1.02017965046285,-0.870912066973393,0.605004973827524,'3','1','1','1','3','3','1','1','1',-3.62896984734779e-08,'4','5',-0.534806084800047,1.17860866269763,'3',-0.89116466861856,'3',-0.26852048734539,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.363579227885794,-1.47840128179023,-1.30795157764476,-1.35219523298524,'1','1','1','1','2','3','1','2','1',-3.62896984734779e-08,'4','1',-1.14079541798705,-0.723800129080856,'2',4.66147625876997e-08,'1',5.0841839607858,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.363681855619292,1.57640959372564,-1.60247820197025e-08,-0.468298365392379,'3','1','3','1','4','4','2','2','1',-3.62896984734779e-08,'4','5',-1.03979719578922,-0.689070556817152,'1',-0.0171378708361547,'1',-0.100542391211731,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'2',-0.294392028877595,-0.364581972746854,0.507225787295084,1.02292581260253,-1.89406471230339e-08,'3','3','5','2','4','3','4','2','1',-3.62896984734779e-08,'4','5',4.3765897760843e-09,5.53100596068494e-09,'2',4.66147625876997e-08,'3',0.0863262956668368,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.360015365446095,0.507225787295084,0.87724597571207,-0.0263499315959485,'2','3','4','2','4','4','3','2','1',-3.62896984734779e-08,'3','5',0.374177914980458,1.56449279896101,'2',4.66147625876997e-08,'1',0.454322411452481,4.65196498999555,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.3631791758291,4.07308120059837e-07,-1.60247820197025e-08,-1.89406471230339e-08,'3','1','1','1','3','3','1','2','1',-3.62896984734779e-08,'4','5',-0.130813196008711,-0.608034888201841,'2',4.66147625876997e-08,'2',-0.26852048734539,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.359883975800023,-0.561958019135474,0.58588630193116,3.13042459552141,'3','3','5','2','3','3','3','2','3',-3.62896984734779e-08,'4','5',1.78815302575013,2.49061472599313,'2',4.66147625876997e-08,'3',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.360446140454855,-1.02017965046285,-1.01659190386385,-1.28905974244289,'3','1','1','1','3','1','2','2','1',-3.62896984734779e-08,'3','3',-0.332809640404379,1.02425500819227,'1',-1.76519146640097,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.363111193126655,-0.409217475359679,-0.142512882521116,-0.657704837019421,'3','1','2','1','2','4','2','2','1',-3.62896984734779e-08,'1','5',-0.130813196008711,-0.789400432245632,'3',-0.191943230392636,'2',0.322643881848257,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.363443262480904,-0.256476931583883,0.513046383485932,-0.405162874850032,'4','3','4','1','2','4','4','1','1',-3.62896984734779e-08,'4','5',-0.130813196008711,-0.731517811806124,'1',6.18845239341893,'2',-0.101283198691924,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',3.38550833209234,2.7509986049527,1.11818796239825,1.7513249970548,-0.0263499315959485,'1','3','2','2','3','3','3','3','1',-2.06554557465219,'4','5',0.0711832483869565,-0.700647080905053,'1',4.66147625876997e-08,'1',-0.284077444429433,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.364561054992255,-0.867439106687055,-0.980171944641234,-1.1627887613582,'3','1','3','1','3','2','2','2','1',-3.62896984734779e-08,'1','4',-0.736802529195715,-0.673635191366616,'2',-1.32817806750976,'1',-0.286299866870011,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'2',-0.294392028877595,-0.363907375161056,0.659966331070879,-0.579552393192482,0.0999210494887461,'2','1','1','1','1','1','1','2','1',-3.62896984734779e-08,'2','5',-0.635804306997881,-0.673635191366616,'2',-0.80376198884032,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'2'
'1',-0.294392028877595,-0.363938751792953,-0.561958019135474,-1.1622717407543,-1.1627887613582,'1','1','1','1','1','2','1','2','1',-3.62896984734779e-08,'1','2',-0.837800751393549,-0.673635191366616,'2',4.66147625876997e-08,'1',-0.101283198691924,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.364042033206283,4.07308120059837e-07,-1.60247820197025e-08,-1.89406471230339e-08,'3','1','1','1','3','3','1','2','1',-3.62896984734779e-08,'4','5',4.3765897760843e-09,5.53100596068494e-09,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,2.74124047243255,-0.256476931583883,0.148846791259794,-0.783975818104116,'3','1','1','2','3','3','1','2','1',-3.62896984734779e-08,'4','5',2.49514058113497,-0.519281536861263,'2',4.66147625876997e-08,'1',-0.268335285475342,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.359948036423481,-0.103736387808088,-1.1622717407543,0.352463011658135,'1','2','2','1','2','2','1','2','1',-3.62896984734779e-08,'4','5',4.3765897760843e-09,5.53100596068494e-09,'2',4.66147625876997e-08,'3',-0.101097996821876,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.363545890214402,4.07308120059837e-07,-0.725232230082937,-0.152620912680643,'3','3','4','1','3','4','3','2','1',-3.62896984734779e-08,'4','4',-0.938798973591383,-0.631187936377644,'2',4.66147625876997e-08,'1',-0.286485068740059,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.360085962867864,1.57640959372564,0.58588630193116,1.74144380358977,'4','4','1','2','5','4','1','2','1',-3.62896984734779e-08,'4','5',4.3765897760843e-09,5.53100596068494e-09,'2',-0.89116466861856,'3',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.360084655508202,0.507225787295084,0.731566138821615,0.605004973827524,'4','3','1','1','2','4','3','2','1',-3.62896984734779e-08,'4','5',-0.0298149738108775,1.64166962621369,'2',-0.89116466861856,'1',-0.26852048734539,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.364157734536405,4.07308120059837e-07,1.45996532327389,-1.09965327081585,'4','4','4','1','2','3','1','2','1',-0.251060639512052,'4','4',1.3841601369588,-0.700647080905053,'3',4.66147625876997e-08,'1',-0.269076092955534,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.364564323391411,-0.714698562911259,-0.215352800966344,-1.1627887613582,'1','1','3','1','3','3','2','2','1',-3.62896984734779e-08,'4','4',-1.49428919567947,-0.704505922267687,'2',-1.24077538773152,'1',-0.26852048734539,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.359848677089139,0.96544741862246,-0.798072148528165,-1.0365177802735,'1','1','1','1','3','1','1','1','1',-3.62896984734779e-08,'3','5',-0.837800751393549,1.29437390357664,'2',4.66147625876997e-08,'1',-0.101283198691924,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.364072102478518,0.354485243519288,-0.65239231163771,-0.405162874850032,'1','1','1','1','1','3','1','2','1',-3.62896984734779e-08,'3','2',0.273179692782624,-0.665917508641349,'1',4.35299611807588,'1',-0.101283198691924,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'2'
'1',-0.294392028877595,-0.364351877446271,1.57640959372564,1.7513249970548,-0.657704837019421,'4','3','5','2','2','3','3','1','3',-3.62896984734779e-08,'4','4',1.3841601369588,-0.604176046839207,'3',4.66147625876997e-08,'2',-0.269076092955534,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',3.38550833209234,2.74776288978826,4.07308120059837e-07,-1.60247820197025e-08,-1.89406471230339e-08,'3','1','1','1','3','3','1','2','1',-3.62896984734779e-08,'4','5',-0.130813196008711,-0.692929398179786,'2',4.66147625876997e-08,'1',0.989370614021543,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.359976798336054,-1.32566073801444,0.658726220376388,0.605004973827524,'3','1','6','2','5','4','3','2','2',-3.62896984734779e-08,'1','5',1.88915124794797,0.985666594565936,'3',-0.89116466861856,'3',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',3.38550833209234,-0.360368352554942,0.507225787295084,1.7513249970548,2.49906969009794,'3','1','1','1','3','1','1','2','1',-3.62896984734779e-08,'1','5',-1.14079541798705,1.14002024907129,'1',-1.76519146640097,'1',0.101327647140736,4.65042550821554,17.2627730487698,0.700639366855774,'1'
'1',-0.294392028877595,-0.360575569061432,0.507225787295084,1.16860564949298,0.605004973827524,'3','3','1','1','4','3','4','2','1',-3.62896984734779e-08,'4','5',4.3765897760843e-09,5.53100596068494e-09,'2',4.66147625876997e-08,'1',-0.284077444429433,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.363355015703692,2.03463122505302,0.731566138821615,-0.152620912680643,'3','3','6','1','5','4','1','2','3',-3.62896984734779e-08,'4','5',2.5961388033328,-0.696788239542419,'2',0.507278207833289,'2',-0.0662800452528263,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,2.73019459064495,0.507225787295084,-1.52647133298044,-0.783975818104116,'3','1','1','1','3','3','1','2','1',-3.62896984734779e-08,'4','5',-0.635804306997881,-0.64662330182818,'2',4.66147625876997e-08,'1',-0.286114664999963,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.363029483147755,0.201744699743493,0.00316695436933874,-0.0263499315959485,'4','3','3','2','3','3','3','2','1',-3.62896984734779e-08,'3','5',-0.332809640404379,-0.673635191366616,'2',0.769486247168011,'1',-0.100912794951828,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'2',-0.294392028877595,-0.36420414580442,-1.02017965046285,-0.870912066973393,-0.0263499315959485,'4','1','3','1','3','2','1','1','1',-3.62896984734779e-08,'1','1',0.172181470584791,-0.611893729564475,'2',4.66147625876997e-08,'1',-0.603365468392418,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.364374102560532,-0.103736387808088,-0.725232230082937,-0.405162874850032,'1','1','5','1','4','3','1','2','3',2.77308091905484,'1','5',0.778170803771794,-0.654340984553447,'2',-0.366748589949117,'2',-0.268890891085486,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'2',-0.294392028877595,-0.36456366971158,0.049004155967708,-1.08943182230908,-0.278891893765338,'1','1','1','1','3','1','2','2','1',-3.62896984734779e-08,'1','5',-1.03979719578922,-0.67749403272925,'2',4.66147625876997e-08,'1',-0.101283198691924,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'2',-0.294392028877595,-0.360922019371968,-0.409217475359679,-0.65239231163771,0.731275954912219,'2','1','5','1','3','1','1','2','1',-3.62896984734779e-08,'4','2',0.0711832483869565,1.14002024907129,'3',-1.76519146640097,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'2',-0.294392028877595,-0.364221795159863,-3.15854726332396,0.58588630193116,-1.89406471230339e-08,'3','3','3','1','3','3','2','2','3',-3.62896984734779e-08,'4','4',-0.130813196008711,-0.673635191366616,'3',1.55611036517218,'3',-0.268335285475342,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',-0.294392028877595,-0.360638976005059,-0.103736387808088,-0.0696729640758889,-0.531433855934727,'3','1','1','1','5','3','1','2','1',-3.62896984734779e-08,'4','5',-1.03979719578922,1.56449279896101,'2',4.66147625876997e-08,'3',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.363922409797173,-0.256476931583883,0.658726220376388,-0.0263499315959485,'4','3','4','2','5','4','4','2','1',-3.62896984734779e-08,'4','5',0.879169025969628,-0.708364763630321,'2',4.66147625876997e-08,'2',-0.0838742229073991,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.363997582977761,0.049004155967708,-0.725232230082937,-0.91024679918881,'1','1','2','1','1','2','1','1','1',-3.62896984734779e-08,'1','5',-0.332809640404379,-0.631187936377644,'2',4.66147625876997e-08,'1',-0.677446216411672,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'2'
'1',-0.294392028877595,-0.363141916078721,4.07308120059837e-07,-1.30795157764476,0.0999210494887461,'1','1','4','1','5','3','3','2','3',-0.85588895122543,'4','4',-0.534806084800047,-0.716082446355589,'2',4.66147625876997e-08,'2',-0.269076092955534,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,2.74231904415403,0.354485243519288,0.731566138821615,-0.657704837019421,'1','1','1','2','3','3','3','2','1',-3.62896984734779e-08,'1','5',4.3765897760843e-09,5.53100596068494e-09,'2',4.66147625876997e-08,'1',-0.26852048734539,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'1',3.38550833209234,2.74906371265235,0.049004155967708,1.89700483394526,3.63550851986019,'1','3','2','1','2','3','4','2','1',-3.62896984734779e-08,'4','5',0.0711832483869565,-0.635046777740278,'1',4.66147625876997e-08,'1',1.0634513620408,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'2',-0.294392028877595,-0.36408975183396,4.07308120059837e-07,0.87724597571207,-1.89406471230339e-08,'3','3','3','2','5','4','4','2','1',-3.62896984734779e-08,'4','5',1.3841601369588,5.53100596068494e-09,'2',4.66147625876997e-08,'2',6.93620266126715,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.363134071920747,-0.867439106687055,-0.142512882521116,0.0999210494887461,'3','1','3','1','4','2','4','2','2',2.16825260734146,'1','5',0.0711832483869565,-0.665917508641349,'1',4.66147625876997e-08,'1',-0.0831334154272066,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.363262193167662,-0.103736387808088,0.58588630193116,-0.405162874850032,'3','3','4','1','5','4','3','2','1',-3.62896984734779e-08,'3','4',-0.534806084800047,-0.766247384069829,'2',4.66147625876997e-08,'2',-0.268335285475342,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',-0.294392028877595,-0.364870899232244,-0.256476931583883,1.31428548638344,1.86771478467447,'2','3','4','1','4','3','3','2','1',-3.62896984734779e-08,'3','4',4.3765897760843e-09,5.53100596068494e-09,'3',4.66147625876997e-08,'1',-0.269076092955534,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.364570206509892,0.049004155967708,-0.870912066973393,-1.89406471230339e-08,'2','1','1','2','3','3','1','2','1',-3.62896984734779e-08,'4','2',-1.24179364018488,-0.689070556817152,'2',4.66147625876997e-08,'1',-0.101283198691924,-0.138902309404632,-0.0577350269189626,0.700639366855774,'2'
'1',-0.294392028877595,-0.360076811350227,1.72915013750142,1.02292581260253,1.29949536979334,'4','4','6','1','2','4','1','1','3',-3.27520219807895,'4','4',1.9901494701458,-0.442104709608586,'3',-0.89116466861856,'3',-0.286114664999963,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'2',-0.294392028877595,-0.364719899191237,-2.39484454444499,-1.08943182230908,-0.783975818104116,'3','3','2','1','1','4','1','1','1',-3.62896984734779e-08,'4','5',0.576174359376126,-0.669776350003983,'2',4.66147625876997e-08,'2',0.269120541404346,-0.138902309404632,-0.0577350269189626,0.700639366855774,'1'
'1',3.38550833209234,2.74926635340002,0.96544741862246,1.89700483394526,0.352463011658135,'3','1','2','1','2','3','4','1','1',-3.62896984734779e-08,'4','4',0.374177914980458,-0.650482143190813,'3',4.66147625876997e-08,'2',-0.26852048734539,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'1'
'2',-0.294392028877595,-0.363006604353663,4.07308120059837e-07,1.45996532327389,-0.405162874850032,'3','3','4','2','5','4','2','2','1',-3.62896984734779e-08,'4','5',-0.635804306997881,-0.739235494531392,'3',-0.366748589949117,'1',-0.603365468392418,-0.138902309404632,-0.0577350269189626,-1.42251022967687,'2'
